parent_asin,product_title,brand,category_l2,category_l3,price,average_rating,rating_number,review_count,first_review_date,last_review_date,lifespan_days,lifespan_months,reviews_per_month,reviews_per_day,rating_number_per_month,velocity_score,velocity_tier
B087XSKJB2,"BODISEINT Modern Soft Plush Round Pet Bed for Cats or Small Dogs, Mini Medium Sized Dog Cat Bed Self Warming Autumn Winter Indoor Snooze Sleeping Cozy Kitty Teddy Kennel (20'' D x 8'' H, Coffee)",BODISEINT,Dogs,Beds & Furniture,17.99,4.6,12925,3,2020-11-21 16:57:50.834,2022-09-17 18:34:29.746,665,21.846254927726676,0.13732330827067668,0.004511278195488722,591.6345864661654,1.3000392191442733,Low
B09WJX77LL,"Loving Pets Pure Piggy Dog Treat, 12""-14"", 2-Pack, Braided Pig Pizzle",Loving Pets,Dogs,Treats,11.36,4.2,281,2,2017-02-28 17:13:56.000,2017-11-20 18:35:07.376,265,8.705650459921156,0.2297358490566038,0.007547169811320755,32.27788679245283,1.2961483112404242,Low
B0BL1CQFQL,"VETRISCIENCE Glycoflex 3 Clinically Proven Dog Hip and Joint Supplement with Glucosamine for Dogs, Chicken, 120 Chews - Vet Recommended for Mobility Support for All Breeds and Sizes",VETRISCIENCE,Dogs,Health Supplies,43.5,4.6,15661,14,2013-12-23 16:06:24.000,2022-09-09 23:37:49.166,3182,104.5335085413929,0.13392834695160277,0.0043997485857950975,149.8179886863608,1.2936129222220256,Low
B073RYTFKM,"SlowTon Dog Car Harness Seat Belt Set, Dog Vest Harness for Car Adjustable Mesh Breathable & Vehicle Safety Seatbelt Tether with Elastic Bungee for Small Medium Large Size Dogs Puppy Cats (Red,L)",SlowTon,Dogs,"Collars, Harnesses & Leashes",14.99,4.5,15676,5,2020-01-14 04:51:39.257,2023-02-24 19:06:50.262,1137,37.352168199737186,0.13386103781882147,0.0043975373790677225,419.68112576956906,1.2930909254601852,Low
B08Y5X76H2,"Puppia Soft Dog Harness No Choke Over-The-Head Triple Layered Breathable Mesh Adjustable Chest Belt and Quick-Release Buckle, Green, Large",Puppia,Dogs,"Collars, Harnesses & Leashes",16.57,4.3,24652,13,2012-10-24 17:02:54.000,2021-04-21 21:41:07.521,3101,101.87253613666228,0.12761044824250242,0.00419219606578523,241.98867462108998,1.2904802940273643,Low
B0956MJL32,"Authentic Puppia RiteFit Harness with Adjustable Neck, Sky Blue, Small",Puppia,Dogs,"Collars, Harnesses & Leashes",18.09,4.4,5123,2,2020-06-15 05:36:31.919,2021-07-23 16:12:01.363,403,13.23915900131406,0.1510669975186104,0.004962779156327543,386.95811414392057,1.2903675621946704,Low
B01FGFTI7Y,"SmartBones SBPB-00235 SmartChips For Dogs, Rawhide-Free 12 Count, Peanut Butter",SmartBones,Dogs,Treats,8.87,4.7,2967,7,2017-07-22 17:12:40.728,2021-03-04 17:58:11.330,1321,43.39684625492772,0.16130204390613173,0.005299015897047691,68.3690234670704,1.2897136557165267,Low
B0BY3MC98S,"Hartz Oinkies Chickentastic Hearty Twists Dog Treats with Real Chicken Breast, Sweet Potato, and Smoked Pork, Long-Lasting Yet Highly Digestible, 24 Count",Hartz,Dogs,Treats,12.97,4.4,2895,3,2020-09-08 18:25:52.963,2022-03-27 22:12:56.124,565,18.561103810775293,0.1616283185840708,0.005309734513274336,155.97132743362835,1.2883531876285523,Low
B0B8V3WCD8,"FLEXI New Comfort Retractable Dog Leash (Tape), for Dogs Up to 33lbs, 16 ft, Small, Blue/Pastel",FLEXI,Dogs,"Collars, Harnesses & Leashes",18.65,4.6,6736,6,2016-02-06 23:38:46.000,2019-07-11 23:17:31.137,1250,41.06438896189225,0.146112,0.0048,164.03507199999999,1.288031341580364,Low
B07WPWMF77,"Natural Balance L.I.D. Limited Ingredient Diets High Protein Dry Dog Food, Pollock Formula, 4 Pounds, Grain Free",Natural Balance,Dogs,Food,,4.4,362,3,2017-05-24 09:12:31.000,2018-07-17 06:51:52.250,418,13.731931668856767,0.21846889952153112,0.007177033492822967,26.361913875598088,1.2877437005384358,Low
B000QAEQXQ,"Proden PlaqueOff Dental Care for Dogs and Cats, 180gm",ProDen PlaqueOff,Cats,Health Supplies,41.99,4.4,6216,4,2015-02-11 00:18:14.000,2017-05-17 04:04:07.000,826,27.135348226018397,0.147409200968523,0.004842615012106538,229.07389830508475,1.2876256728327293,Low
B0BT2XCZQB,"Blue Buffalo Wilderness High Protein, Natural Adult Dry Dog Food, Salmon 4.5-lb",Blue Buffalo,Dogs,Food,,4.7,14185,12,2015-10-02 04:42:54.000,2023-03-09 23:57:02.780,2715,89.19185282522996,0.1345414364640884,0.004419889502762431,159.0391896869245,1.2862175912629228,Low
B072P14B9J,"AMZNOVA Cat Scratcher, Scratching Pad, Durable Recyclable Cardboard with Catnip, Narrow, Glitter Green",AMZNOVA,Cats,Beds & Furniture,13.99,4.5,8103,3,2019-07-18 10:36:53.345,2021-04-17 19:30:22.359,639,20.992115637319316,0.14291079812206572,0.004694835680751174,386.0020657276996,1.2862133385824606,Low
B07VLXPBL3,"SlowTon Calming Dog Bed, Donut Dog Cuddler Bed Ultra Soft Fluffy Faux Fur Plush Round Anti-Anxiety Dog Cat Cushion Bed with Non-Slip Bottom for Large Medium Small Dogs Machine Washable (28"", Beige)",SlowTon,Dogs,Beds & Furniture,31.99,4.4,3695,2,2020-12-24 03:06:57.048,2022-01-18 22:41:05.505,390,12.81208935611038,0.1561025641025641,0.005128205128205128,288.3994871794872,1.2823835682731402,Low
B07BW3VPTG,"Rhinestone Dog Collar with Bow Tie Dog Bling Collar for Extra Small,Small,Medium Dogs(Black,2XS)",BONAWEN,Dogs,"Collars, Harnesses & Leashes",12.29,4.4,3604,2,2018-10-04 11:01:52.665,2019-10-29 00:15:03.800,389,12.779237844940866,0.15650385604113112,0.005141388174807198,282.0199485861183,1.281778639555002,Low
B07VZZ1SVB,"Guinea Habitat Plus Guinea Pig Cage by MidWest w/ Top Panel, 47L x 24W x 14H Inches",MidWest Homes for Pets,Small Animals,Houses & Habitats,72.99,4.6,23022,8,2016-02-01 21:19:07.000,2021-04-26 14:05:57.526,1910,62.74638633377135,0.1274973821989529,0.004188481675392671,366.9055916230367,1.2806154530481202,Low
B0BS8619KM,"Earth Rated Dog Wipes, Thick Plant Based Grooming Wipes For Easy Use on Paws, Body and Bum, Lavender Scented, 100 Count",Earth Rated,Dogs,Grooming,9.99,4.7,40896,5,2019-05-21 12:36:58.333,2022-11-04 20:24:02.783,1263,41.49145860709592,0.12050673000791767,0.00395882818685669,985.6486460807602,1.279638309448512,Low
B0C78DNG9G,"Better Belly Chicken Liver Small Rawhide Rolls, 20-Count",Better Belly,Dogs,Treats,8.88,4.6,3090,6,2017-07-23 01:12:17.572,2020-09-13 00:13:21.339,1147,37.680683311432325,0.15923278116826503,0.0052310374891020054,82.0048823016565,1.2796344284490058,Low
B0C61Q658P,"Miguel Cat Beds for Indoor Cats Washable, Rectangle Cat Beds with Removable Cushion for Small Dogs, Bolster Puppy Kitten Bed with Supportive Side Slip-Resistant Bottom, Blue 24 Inches",Miguel,Dogs,Beds & Furniture,20.99,4.2,156,2,2022-04-19 01:06:24.293,2022-12-16 03:41:13.734,241,7.917214191852825,0.25261410788381744,0.008298755186721992,19.70390041493776,1.2772790233593567,Low
B0BMJ4PR1Q,"Purina Fancy Feast Grain Free Pate Wet Cat Food, Classic Pate Chicken Feast - (24) 3 oz. Pull-Top Cans",Purina Fancy Feast,Cats,Food,,4.7,3844,5,2020-03-25 16:41:34.443,2022-12-06 16:47:44.162,986,32.3915900131406,0.1543610547667343,0.005070993914807302,118.67277890466534,1.274177784818691,Low
B09T2GQPRV,"Mile High Life | Nylon Night Light Glow Collar for Medium Dogs | Reflective Band Cat Collar | Fluorescence self-Luminescence Strap Puppy Collar | Safe Night Walk Collars for Dogs (Pink, S)",Mile High Life,Dogs,"Collars, Harnesses & Leashes",7.99,4.5,7875,5,2018-06-25 21:34:19.349,2021-06-02 02:02:59.472,1072,35.21681997371879,0.1419776119402985,0.0046641791044776115,223.61473880597015,1.2737628562792185,Low
B07RPPTZRB,"QBLEEV Bird Training Ring Toy, Parrot Trick Tabletop Toys, Bird Educational Toys, Stacking Color Rings,Bird Cage Toys",QBLEEV,Birds,Toys,15.95,4.4,1671,2,2020-08-20 02:51:16.415,2021-08-10 20:38:52.133,355,11.662286465177397,0.17149295774647888,0.005633802816901409,143.2823661971831,1.2727822825833413,Low
B09W4W9L8B,"Cesar Wholesome Bowls Adult Soft Wet Dog Food Variety Pack, Chicken, Carrots, Barley & Green Beans Recipe and Beef, Chicken, Purple Potatoes & Carrots Recipe, (6) 3 oz. Bowls",Cesar,Dogs,Food,16.96,4.5,2064,3,2021-03-04 21:35:03.628,2022-09-05 19:35:57.939,549,18.035479632063073,0.16633879781420768,0.00546448087431694,114.44109289617488,1.2696449988209175,Low
B07W7P5Q5X,"API TAP WATER CONDITIONER Aquarium Water Conditioner 8-Ounce Bottle, White (52A),8 oz",API,Fish & Aquatic Pets,Aquarium Water Treatments,6.78,4.7,21082,4,2016-12-09 17:12:19.000,2019-07-24 18:14:46.489,957,31.438896189224703,0.12723092998955068,0.0041797283176593526,670.5706165099269,1.266739423368479,Low
B09JMRLGMS,"Outward Hound Granby Splash Orange Dog Life Jacket, XL",Outward Hound,Dogs,Apparel & Accessories,27.99,4.5,35896,13,2012-09-17 21:06:40.000,2021-09-27 04:27:44.263,3296,108.27858081471747,0.1200606796116505,0.003944174757281553,331.51524271844664,1.2592455132482836,Low
B0BPMJDM72,"Nulo Freestyle Cat & Kitten Wet Pate Canned Cat Food, Premium All Natural Grain-Free, with 5 High Animal-Based Proteins and Vitamins to Support a Healthy Immune System and Lifestyle(Pack of 12)",Nulo,Cats,Food,44.28,4.3,2009,4,2018-11-02 20:37:16.050,2020-11-09 20:20:10.762,737,24.21156373193167,0.16521031207598372,0.005427408412483039,82.97687924016282,1.2565714606895904,Low
B09BKLWYTM,"Furhaven Large Orthopedic Dog Bed Sherpa & Suede Deluxe Mattress w/ Removable Washable Cover - Espresso, Large",Furhaven,Dogs,Beds & Furniture,29.99,4.4,23544,9,2016-12-29 23:55:07.000,2023-01-05 02:00:55.324,2197,72.17477003942182,0.12469731451979972,0.004096495220755576,326.2081747837961,1.2552865608662584,Low
B01CY48OHU,EliteField Soft Sided Pet Carrier,EliteField,Cat Food & Supplies,,28.99,4.4,6386,2,2018-09-02 15:10:51.433,2019-11-04 02:06:03.633,427,14.027595269382392,0.142576112412178,0.00468384074941452,455.2455269320843,1.2492547418567437,Low
B07QLFFWSH,"Dog Clippers, Cordless Cat and Small Dogs Clipper, Low Noise Electric Pet Trimmer, Dog Grooming Clippers for Trimming The Hair Around Paws, Eyes, Ears, Face, Rump …",Ruri's,Dogs,Grooming,18.88,3.8,7152,5,2019-08-25 03:40:01.357,2022-08-12 12:32:31.553,1083,35.57818659658344,0.14053554939981533,0.0046168051708217915,201.02204986149584,1.2472933526298209,Low
B09FYFT4KT,"GREENIES Original Regular Natural Dog Dental Care Chews Oral Health Dog Treats, 36 count (Pack of 1)",Greenies,Dogs,Treats,39.98,4.8,28584,5,2019-01-15 03:31:12.557,2022-06-22 21:04:56.817,1254,41.1957950065703,0.12137161084529506,0.003987240829346092,693.8572248803828,1.2453500875588888,Low
B09KPPN3M5,"QUMY Dog Shoes for Large Dogs, Medium Dog Boots & Paw Protectors for Winter Snowy Day, Summer Hot Pavement, Waterproof in Rainy Weather, Outdoor Walking, Indoor Hardfloors Anti Slip Sole Blue 4",QUMY,Dogs,Apparel & Accessories,28.99,4.0,26589,6,2017-12-13 19:57:14.705,2022-01-18 12:49:30.427,1496,49.14586070959264,0.1220855614973262,0.004010695187165776,541.022165775401,1.2438431644659476,Low
B07MY4DWBN,"Adams Plus Flea & Tick Shampoo with Precor for Cats, Kittens, Dogs & Puppies Over 12 Weeks Of Age |Sensitive Skin Flea Treatment |Kills Adult Fleas, Flea Eggs, Ticks, and Lice |24 Oz, Pump Included",Adams,Dogs,Flea & Tick Control,14.9,4.5,4388,2,2020-11-22 16:06:05.756,2022-01-07 19:49:19.907,411,13.501971090670171,0.1481265206812652,0.004866180048661801,324.9895863746959,1.2423159008959115,Low
B0C3HX59J9,Catstages Lil' Avocato Dental Health Catnip Cat Chew Toy,Catstages,Cats,Toys,3.99,4.4,28706,12,2014-07-31 17:36:46.000,2022-11-07 01:14:02.986,3020,99.21156373193166,0.12095364238410597,0.003973509933774834,289.3412715231788,1.2415765930894491,Low
B099PDGSMW,"goDog Dragons Grunters Plush Dog Toy with Chew Guard Technology, Small, Green",goDog,Dogs,Toys,,4.0,608,4,2016-08-09 11:21:19.000,2018-04-30 22:37:18.406,629,20.66360052562418,0.19357710651828297,0.006359300476947536,29.42372019077901,1.2411812277843515,Low
B0762H68YZ,"KONG CuteSeas Seahorse, Medium",KONG,Dogs,Toys,,4.2,5672,7,2017-03-24 20:43:18.000,2021-04-17 19:06:45.414,1484,48.75164257555847,0.14358490566037738,0.0047169811320754715,116.34479784366577,1.2410723065897205,Low
B0BV11CNSS,"TropiClean Oxymed Paw Pad Cat & Dog Lotion For Dry Skin, Allover Skin Soother For Dogs & Cats 4 Ounce",TropiClean,Dogs,Health Supplies,9.99,4.5,5210,2,2019-11-05 21:48:18.113,2020-12-30 02:10:03.368,420,13.797634691195794,0.14495238095238097,0.004761904761904762,377.6009523809524,1.2405788740544597,Low
B0C1WLKCDN,"XiaZ Dog Tie Out Cable, 10 FT Dog Chains for Outside with Swivel Hook, Dog Runner Leads for Yard Outdoor and Camping, Rust- Proof Training Leash for Small to Medium Pets Up to 60 LBS",XiaZ,Dogs,Training & Behavior Aids,6.88,4.4,10945,6,2019-06-06 18:06:27.544,2023-03-08 21:20:03.970,1371,45.039421813403415,0.13321663019693655,0.00437636761487965,243.00933625091176,1.2390118252720594,Low
B010QY100I,"MidWest 29"" High Walk-thru Steel Pet Gate, 29"" - 38"" Wide in Soft White",MidWest Homes for Pets,Dogs,"Doors, Gates & Ramps",38.26,4.5,7953,4,2017-07-29 17:12:05.091,2019-12-29 17:42:01.550,883,29.00788436268068,0.13789354473386184,0.004530011325028313,274.1668403171008,1.2384812506109482,Low
B09Y1GR98C,Purina Beyond Grain Free Canadian Duck and Sweet Potato Recipe Wet Cat Food Pate - (12) 3 oz. Cans,Beyond,Cats,Food,16.68,4.4,7228,9,2016-10-17 18:19:50.000,2022-03-09 01:19:39.696,1968,64.65177398160316,0.13920731707317072,0.004573170731707317,111.79894308943089,1.2369761726841264,Low
B07P5Q37ZN,"LOOBANI Dog Lift Harness | Portable Dog Sling for Large Dogs Hind Leg Support - Help Lift Back Legs for Up and Down Stairs, Canine Aid and Ligament Rehabilitation",LOOBANI,Dogs,"Collars, Harnesses & Leashes",26.99,4.5,10463,5,2019-08-14 17:40:23.895,2022-09-27 01:46:05.180,1139,37.417871222076215,0.13362598770851625,0.004389815627743635,279.6257418788411,1.2368015297775947,Low
B071YQWQGQ,"FELINE GREENIES Natural Dental Care Cat Treats Oven Roasted Chicken Flavor, 2.5 oz. Pouch",Greenies,Cats,Treats,,4.7,1094,20,2013-08-06 19:43:08.000,2023-01-13 18:04:33.244,3446,113.20630749014454,0.17666860127684272,0.005803830528148578,9.663772489843296,1.2364169095189108,Low
B0BKXK352T,"Blue Buffalo Life Protection Formula Natural Adult Healthy Weight Dry Dog Food, Chicken and Brown Rice 15-lb",Blue Buffalo,Dogs,Food,37.99,4.7,38956,16,2011-04-23 08:28:35.000,2022-09-23 19:48:24.223,4171,137.02365308804204,0.11676816111244306,0.0038360105490290097,284.30128026852077,1.234264422472704,Low
B09D9VNLPM,Vecomfy V-Collar Dog Coats for Small Dogs Fleece Lining Warm Puppy Jacket for Cold Winter Red S,vecomfy,Dogs,Apparel & Accessories,16.99,4.5,249,2,2022-05-23 18:15:02.004,2023-02-21 04:45:49.357,273,8.968462549277266,0.22300366300366303,0.007326007326007326,27.763956043956046,1.2313060098148483,Low
B09NSBJ8P4,"TRIXIE Baza Scratching Post with Hammock | 16"" Base, Cream, Small",TRIXIE,Cats,Beds & Furniture,32.19,4.6,8307,6,2014-08-08 22:03:38.000,2018-04-09 01:03:10.832,1339,43.98817345597897,0.13640029873039583,0.004480955937266617,188.84621359223303,1.2310091748675653,Low
B0BGM4VPZN,"Wellness Kittles Crunchy Natural Grain Free Cat Treats, Chicken & Cranberry, 2-Ounce Bag",Wellness Natural Pet Food,Cats,Treats,2.37,4.5,9956,10,2016-09-02 19:52:09.000,2022-12-01 02:19:45.555,2280,74.90144546649145,0.13350877192982458,0.0043859649122807015,132.92133333333334,1.2290859065605848,Low
B0972DL6SY,API TURTLE FIX Turtle Remedy 8-Ounce Bottle,API,Fish & Aquatic Pets,Aquarium Water Treatments,5.48,4.6,10291,4,2018-07-25 20:47:14.862,2021-01-29 01:20:53.779,918,30.157687253613666,0.13263616557734204,0.004357298474945534,341.23969498910674,1.2254417383805913,Low
B07VHFHFXN,"Blue Dog Bakery Natural Dog Treats, Assorted Flavors, 2.5 Pound Bag",Blue Dog Bakery,Dogs,Treats,,4.6,129,3,2018-10-15 04:38:21.920,2019-10-13 18:21:21.192,363,11.925098554533507,0.25157024793388433,0.008264462809917356,10.817520661157026,1.2245268485278342,Low
B081ZFDRFV,"VetriScience Vetri Mega Probiotic and Prebiotic for Dogs and Cats, 180 Capsules - Digestive Relief - Easy to Give Capsules - GI Support",VETRISCIENCE,Dogs,Health Supplies,39.78,4.6,2168,4,2012-11-04 18:26:03.000,2014-12-08 20:17:20.000,764,25.09855453350854,0.1593717277486911,0.005235602094240838,86.37947643979058,1.2242970407830893,Low
B00ZK2JGHQ,TropiClean 2-in-1 Papaya & Coconut Dog Shampoo and Conditioner | Natural Pet Shampoo Derived from Natural Ingredients | Cat Friendly | Made in the USA | 20 oz.,TropiClean,Dogs,Grooming,14.99,4.6,34448,10,2015-11-29 21:47:24.000,2023-01-12 11:57:27.138,2600,85.41392904073587,0.11707692307692309,0.0038461538461538464,403.3065846153847,1.2231301575486326,Low
B0B4SWZZM6,SPOT By Ethical Products Dura-Fused Leather Interactive Durable Dog Squeak Toy for Large and Small Dog - Buffalo - Large,SPOT,Dogs,Toys,11.59,4.1,4816,4,2015-10-05 23:37:56.000,2018-01-29 22:42:33.281,846,27.792378449408673,0.1439243498817967,0.004728132387706856,173.28491725768322,1.2204650454176074,Low
B015U53J66,"Alfie Pet - Noah Recovery Collar (for Dogs and Cats) - Pattern: Lion, Size: XL",Alfie,Dogs,Health Supplies,23.99,4.0,10656,3,2018-10-08 01:01:10.036,2020-09-01 04:43:47.980,694,22.798948751642573,0.1315850144092219,0.004322766570605188,467.38997118155623,1.2203157698075184,Low
B085ZX7751,Fitwarm 2-Pack 100% Cotton Striped Dog Shirt for Pet Clothes Puppy T-Shirts Cat Tee Breathable Strechy Red Blue XS,Fitwarm,Dogs,Apparel & Accessories,14.99,4.6,460,2,2020-10-14 04:55:30.971,2021-08-16 20:05:56.353,306,10.052562417871222,0.19895424836601308,0.006535947712418301,45.75947712418301,1.2202655975739738,Low
B08TK6VFH5,"ThunderEase Dog Calming Pheromone Diffuser Kit | Powered by ADAPTIL | Vet Recommended to Relieve Separation Anxiety, Stress Barking and Chewing, and the Fear of Fireworks and Thunderstorms (60 Day Sup",ThunderEase,Dogs,Health Supplies,52.92,3.6,3496,2,2018-04-27 20:47:56.226,2019-06-10 04:36:47.416,408,13.403416557161629,0.14921568627450982,0.004901960784313725,260.8290196078431,1.2175493766480843,Low
B0BJ8J3QPS,"Ultra Pet Clumping Crystal Cat Litter, White Crystals with Multicolor Crystals, 5 Lbs",Ultrapet,Cats,Litter & Housebreaking,14.99,4.1,13283,9,2016-08-08 23:02:58.000,2022-06-17 17:11:03.843,2138,70.2365308804205,0.12813844714686623,0.00420954162768943,189.118110383536,1.2165868554634138,Low
B08PQ99YCQ,The Original Happy Hoodie for Dogs & Cats - Since 2008 - The Grooming and Force Drying Miracle Tool for Anxiety Relief & Calming Dogs,ZONI PETS,Dogs,Apparel & Accessories,13.99,4.1,10094,2,2015-05-31 01:11:49.000,2016-09-04 17:55:38.000,462,15.177398160315374,0.1317748917748918,0.004329004329004329,665.0678787878788,1.2149375582508088,Low
B094V2X3C1,"Sunglow 2 Pack Dog Toy Ball，Nontoxic Bite Resistant Teething Toys Balls for Small/Medium/Large Dog and Puppy Cat, Dog Pet Food Treat Feeder Chew Tooth Cleaning Ball Exercise Game IQ Training Ball",Sunglow,Dogs,Toys,7.88,4.3,1100,2,2020-12-14 18:04:43.152,2021-11-30 20:41:10.555,351,11.530880420499342,0.17344729344729345,0.005698005698005698,95.3960113960114,1.2148203573893925,Low
B0BG8HCXGX,"Allisandro 350 GSM Super Soft and Premium Fuzzy Flannel Fleece Pet Dog Blanket, The Cute Print Design Washable Fluffy Blanket for Puppy Cat Kitten Indoor or Outdoor, Grey, 64 x 40 Inches",Allisandro,Cats,Beds & Furniture,28.0,4.8,450,6,2017-12-19 22:25:32.667,2020-06-26 12:27:34.334,919,30.190538764783177,0.19873775843307945,0.006528835690968444,14.90533188248096,1.214579319789738,Low
B09ZFQS1KB,"Voyager Step-In Plush Dog Harness – Soft Plush, Step In Vest Harness for Small and Medium Dogs by Best Pet Supplies - Black Faux Leather, S (Chest: 14.5 - 16"")",Best Pet Supplies,Cats,"Collars, Harnesses & Leashes",,4.6,25831,6,2017-09-22 00:39:16.741,2021-11-30 21:52:34.379,1530,50.26281208935611,0.11937254901960784,0.00392156862745098,513.9187189542483,1.212749811257318,Low
B08J7WZQR2,"ESK Collection 48"" Pet Puppy Dog Playpen Exercise Pen Kennel 600D Oxford Cloth, Red, Model: 48"" Red",ESK Collection,Dogs,"Crates, Houses & Pens",55.99,4.5,12554,8,2017-07-20 20:27:37.772,2022-09-29 14:22:44.366,1896,62.286465177398156,0.12843881856540085,0.004219409282700422,201.5526160337553,1.2121894212120292,Low
B0C243T5KM,"Tikaton Dog Chew Toys for Aggressive Chewers, Chicken Flavor Durable Dog Teething Chew Toys Bones for Large/Medium/Small Puppies",Tikaton,Dogs,Toys,17.99,4.3,15813,5,2019-09-10 17:15:55.295,2023-01-09 00:03:35.122,1216,39.94743758212878,0.12516447368421052,0.004111842105263158,395.84516447368424,1.2101716014641601,Low
B07MV4YF2K,"furrybaby Dog Bed Mat Soft Crate Mat with Anti-Slip Bottom Machine Washable Pet Mattress for Dog Sleeping (XS 22x13'', Pink Mat)",furrybaby,Dogs,Beds & Furniture,14.99,4.4,6691,3,2020-10-13 19:10:33.989,2022-08-12 12:32:26.494,667,21.911957950065702,0.13691154422788607,0.004497751124437781,305.35838080959525,1.206008346973891,Low
B09ZDGNRL3,Purina Pro Plan Sensitive Skin and Stomach Dog Food Salmon and Rice Formula - 16 lb. Bag,Purina Pro Plan,Dogs,Food,54.48,4.7,14941,9,2016-09-10 14:44:00.000,2022-09-06 05:20:53.516,2186,71.81340341655716,0.12532479414455627,0.004117108874656907,208.05308325709058,1.2046133138271058,Low
B0C6N34M6D,"Vital Essentials Freeze Dried Dog Treats, Dog Snacks Made in The USA, All Natural Dog Treats, Great Training Treats for Dogs, Dried Minnows 2.5 oz",Vital Essentials,Dogs,Treats,,4.7,8744,4,2019-04-30 14:48:51.461,2021-11-04 18:51:21.416,919,30.190538764783177,0.1324918389553863,0.004352557127312296,289.62715995647443,1.2025273822592395,Low
