parent_asin,product_title,brand,main_category,category_l1,category_l2,category_l3,price,price_missing,average_rating,rating_number,demand_proxy,review_count,avg_review_rating,avg_helpful_vote,total_helpful_vote,verified_purchase_ratio,avg_review_text_length,first_review_date,last_review_date,weighted_rating_signal,value_score
B001VJ0B0I,"Purina Beneful Dry Dog Food, Originals With Real Beef - 15.5 lb. Bag",Beneful,Pet Supplies,Pet Supplies,Dogs,Food,,True,4.5,729,729,4,4.75,6.75,27,0.75,192.25,2014-03-09 14:29:48.000,2022-09-05 14:15:10.219,29.668700403640965,
B07F1QCXQ7,Jekeno Small Dog Sling Cat Carrier Adjustable Strap Hands Free Pet Puppy Travel Bag Backpack for Women Girls (Pink),Jekeno,Pet Supplies,Pet Supplies,Dogs,Carriers & Travel Products,17.99,False,4.2,7156,7156,3,3.6666666666666665,0.3333333333333333,1,1.0,188.33333333333334,2020-02-23 22:10:37.174,2021-07-23 08:34:12.246,37.278553946502115,2.072181987020685
B071YQWQGQ,"FELINE GREENIES Natural Dental Care Cat Treats Oven Roasted Chicken Flavor, 2.5 oz. Pouch",Greenies,Pet Supplies,Pet Supplies,Cats,Treats,,True,4.7,1094,1094,20,4.75,0.05,1,0.85,103.1,2013-08-06 19:43:08.000,2023-01-13 18:04:33.244,32.892995318577825,
B085HBZFHJ,"ODOLDI Electric Moving Cat Kicker Fish Toy, Realistic Flopping Fish, Wiggle Fish Catnip Toys, Motion Kitten Toy, Plush Interactive Cat Toys, Fun Toy for Cat Exercise (G)",ODOLDI,Pet Supplies,Pet Supplies,Cats,Toys,14.95,False,3.9,301,301,1,5.0,12.0,12,1.0,257.0,2020-02-02 14:57:44.984,2020-02-02 14:57:44.984,22.270665367761993,1.489676613228227
B01M08DQJ3,The Missing Link® Original Hips & Joints Powder Supplement for All Adult Dogs – 1 lb,The Missing Link,Pet Supplies,Pet Supplies,Dogs,Health Supplies,36.93,False,4.6,44,44,1,1.0,0.0,0,1.0,198.0,2020-05-01 03:43:48.510,2020-05-01 03:43:48.510,17.51064745294347,0.4741577972635654
B0837QY572,"Pogi's XL Dog Training Pads with Adhesive Sticky Tabs (40-Count) (24x35in) - XL Puppy Pads, Dog Pads, Plant-Based Puppy Pee Pads for Dogs - Extra Large Puppy Pads for Small to XL Sized Dogs",Pogi's Pet Supplies,Pet Supplies,Pet Supplies,Dogs,Litter & Housebreaking,29.99,False,4.5,4762,4762,2,5.0,0.0,0,1.0,95.5,2018-11-15 22:26:32.024,2021-06-10 16:45:22.687,38.10884850360387,1.2707185229611162
B00GUG199O,"Wild Harvest Chewable Perch, 1.76 Ounce, Activity Toy and Treat for Cockatiels and Parakeets",Wild Harvest,Pet Supplies,Pet Supplies,Birds,Birdcage Accessories,,True,4.3,867,867,2,5.0,0.5,1,1.0,125.5,2017-06-12 19:18:34.647,2018-10-20 01:26:40.427,29.094624373039505,
B07XJZNYLW,"Bone Dry DII Soft Bone Body Squeaking Pet Toy, 1 Piece Roscoe Raccoon Woodland Friends Toy for Small, Medium and Large Dog",Bone Dry,Pet Supplies,Pet Supplies,Dogs,Toys,10.49,False,3.9,98,98,3,3.0,0.0,0,0.0,442.6666666666667,2017-09-06 12:43:25.180,2020-07-19 02:31:42.166,17.9209674155249,1.708385835607712
B0B6BH3336,"Pawfect Pets Elevated Dog Bowl Stand- 7"" Raised Dog Bowl for Medium Dogs. Pet Feeder with Four Stainless Steel Bowls (Acacia)",Pawfect Pets,Pet Supplies,Pet Supplies,Dogs,Feeding & Watering Supplies,49.99,False,4.6,1899,1899,1,5.0,2.0,2,1.0,726.0,2017-09-12 15:12:09.673,2017-09-12 15:12:09.673,34.72820215971085,0.6947029837909751
B01MSZYBVH,"Caldera Pet Therapy Universal Wrap Carpal/Elbow with Gel, Medium, Black (PET205)","Caldera International, Inc.",Pet Supplies,Pet Supplies,Dogs,Feeding & Watering Supplies,53.41,False,2.8,32,32,3,3.3333333333333335,0.0,0,0.0,865.3333333333334,2019-08-15 19:29:06.133,2019-09-11 12:28:23.250,9.790221172106143,0.1833031487007329
B0BTS6FP8L,"Loving Pets Bella Bowl Designer & Expressions Dog Bowl, Medium, Dragonfly, Turquoise",Loving Pets,Pet Supplies,Pet Supplies,Dogs,Feeding & Watering Supplies,8.33,False,4.7,1394,1394,6,5.0,0.3333333333333333,2,1.0,191.16666666666666,2016-06-11 22:33:56.000,2022-03-24 03:05:40.937,34.03105356300069,4.085360571788798
B0748G1T8L,"Catit Design Senses Fountain with Water Softening Cartridge, 3L",Catit,Pet Supplies,Pet Supplies,Cats,Feeding & Watering Supplies,31.94,False,4.2,1820,1820,2,4.0,0.0,0,1.0,314.5,2015-04-02 13:36:28.000,2016-01-05 15:28:12.000,31.529992534855957,0.9871631977099548
B00E35NDGG,"Fitwarm Duck Dog Pajamas, Cute Dog Clothes for Small Dogs Boy Girl, Pet Onesie Cat Clothing, 100% Breathable Cotton, Yellow, Medium",Fitwarm,Pet Supplies,Pet Supplies,Cats,Apparel,11.99,False,4.4,8682,8682,6,4.5,0.16666666666666666,1,1.0,182.83333333333334,2016-01-03 22:11:01.000,2020-06-26 14:16:38.862,39.90413842826684,3.3281183009396864
B00UXLUACO,"Hamilton 1"" x 22"" Burgundy Rolled Leather Dog Collar",Hamilton,Pet Supplies,Pet Supplies,Dogs,"Collars, Harnesses & Leashes",,True,4.1,846,846,2,3.0,1.0,2,1.0,391.5,2017-08-15 21:33:35.639,2019-08-29 16:17:35.429,27.64097284807342,
B0874GQHDD,"Hyhug Pets Solid Color Classic Regular Heavy Duty Basic Collar for Large Medium Small Dogs, Unique Design Adjustment Triglide Slide (Buckle) Can Attached Name Tag Accessories.",Hyhug,Pet Supplies,Pet Supplies,Dogs,Health Supplies,12.99,False,4.6,1588,1588,1,5.0,0.0,0,0.0,231.0,2020-09-12 04:37:44.878,2020-09-12 04:37:44.878,33.90595676606889,2.6101583345703534
B01D8VQ47U,"Pet Qwerks Flavorit Sweet Potato Flavor Infused Nylon Chew- Fillable Dog Bones for Aggressive Chewers, Tough Durable Toys, FDA Compliant Nylon - for XSmall Dogs & Teething Puppies (ZFL13)",Pet Qwerks,Pet Supplies,Pet Supplies,Dogs,Toys,,True,4.0,19,19,1,3.0,0.0,0,1.0,69.0,2019-06-04 16:04:23.644,2019-06-04 16:04:23.644,11.982929094215963,
B00FJW4690,"LupinePet Originals 1/2"" Tickled Pink 6-9"" Adjustable Collar for Extra Small Dogs",LupinePet,Pet Supplies,Pet Supplies,Dogs,"Collars, Harnesses & Leashes",10.99,False,4.6,36,36,1,5.0,0.0,0,1.0,393.0,2021-01-09 01:45:04.092,2021-01-09 01:45:04.092,16.61022239816343,1.5113942127537243
B0B6PTJZ5P,Wullu Planet Cat Scratch Board Cardboard Cat Scratcher for Indoor Cats Reversible Cat Scratching Pad with Catnip (Pink+Blue),Wullu Planet,Pet Supplies,Pet Supplies,Cats,Beds & Furniture,11.19,False,4.6,99,99,1,5.0,0.0,0,0.0,172.0,2022-10-06 11:01:03.791,2022-10-06 11:01:03.791,21.18378285554522,1.8930994508976964
B08V1K89FM,WOPOKY 4FT / 5FT / 6FT Geninue Leather Leash for Small to Medium Dogs Training and Walking - Color Black/Brown,WOPOKY,Pet Supplies,Pet Supplies,Dogs,Training & Behavior Aids,16.99,False,4.5,423,423,2,4.5,0.5,1,0.0,542.5,2021-05-11 00:22:57.667,2021-05-29 23:06:31.619,27.22380054854381,1.6023425867300656
B08M4247F5,"Blueberry Pet 9 Patterns Step-in Spring Scent Inspired Rose Print Irish Blue Dog Harness, Chest Girth 20"" - 26"", Medium, Adjustable Harnesses for Dogs",Blueberry Pet,Pet Supplies,Pet Supplies,Dogs,"Collars, Harnesses & Leashes",,True,4.3,1074,1074,1,1.0,132.0,132,1.0,431.0,2018-11-17 01:15:10.912,2018-11-17 01:15:10.912,30.014326544415578,
B09LLLC2MH,PAZ'S GIFT Cat Toys Catnip Toy cat chew Toy cat Kicking silvervine Stick Teeth Cleaning Cute Kitten Teething Indoor Interactive (Chew Sticks 3 Pack),PAZ'S GIFT,Pet Supplies,Pet Supplies,Cats,Toys,12.99,False,4.3,1914,1914,1,5.0,12.0,12,1.0,221.0,2021-01-06 18:58:03.661,2021-01-06 18:58:03.661,32.497133476943404,2.501703885830901
B08CHCXQJ4,"Gavenia Cat Beds for Indoor Cats,20’’x20’’ Washable Donut Cat and Dog Bed,Soft Plush Pet Cushion,Waterproof Bottom Fluffy Dog and Cat Calming and Self-Warming Bed for Sleep Improvement,White",Gavenia,Pet Supplies,Pet Supplies,Cats,Beds & Furniture,18.99,False,4.5,2313,2313,1,4.0,0.0,0,1.0,317.0,2022-09-11 22:15:13.259,2022-09-11 22:15:13.259,34.8602980848913,1.8357186985198157
B077P34V5G,"Lucy Pet Cats Incredible™ 20 lb Jug Clumping Cat Litter with Smell Squasher™, Absorbent Natural Clay Formula Prevents Ammonia Build-Up, Unscented",Cats Incredible,Pet Supplies,Pet Supplies,Cats,Litter & Housebreaking,,True,4.4,996,996,1,5.0,14.0,14,1.0,1195.0,2019-07-16 18:31:46.944,2019-07-16 18:31:46.944,30.38090338783209,
B00IDMUFMU,"Fowl Play Products, The Chicken Swing, Chicken Toy ,13100, Country Corn, 1 , Yellow Green & Brown",Fowl Play Products,Pet Supplies,Pet Supplies,Birds,Birdcage Accessories,,True,4.0,321,321,1,1.0,0.0,0,1.0,312.0,2015-08-21 01:03:54.000,2015-08-21 01:03:54.000,23.098206182177634,
B09LL9J7HG,"Toozey Heated Cat House for Winter, Indoor/Outdoor Weatherproof Cat House with Heated Pet Pad, Providing Safe Feral Outdoor Cat House for Cats or Small Dogs, Easy to Assemble Cat Shelter",Toozey,Pet Supplies,Pet Supplies,Cats,Beds & Furniture,90.99,False,4.5,1514,1514,1,5.0,1.0,1,0.0,247.0,2021-05-02 15:48:42.449,2021-05-02 15:48:42.449,32.95426823074561,0.3621746151307354
B0B7ZN6T49,Essential 6 spot-on - Dog Skin Care for Dandruff & Allergy Relief with Vitamin E Oil - Anti Itch For Dogs - Natural Ingredients for Sensitive Skin - Dog & Small Mammals 0-10 kg - 4 Pipettes Of 0.6 ml,Dermoscent,Pet Supplies,Pet Supplies,Dogs,Health Supplies,24.95,False,4.5,1284,1284,1,2.0,0.0,0,1.0,225.0,2022-01-27 18:06:10.929,2022-01-27 18:06:10.929,32.21331298798194,1.2911147490173125
B09VP3686P,PENN-PLAX Deluxe Triple Betta Bow Tank Kit – Safely Divided Compartments – White and Blue LED Display Lights – Includes Under Gravel Filter & Plastic Plants – 0.7 Gallon in Blue,Penn-Plax,Pet Supplies,Pet Supplies,Fish & Aquatic Pets,Aquariums & Fish Bowls,28.48,False,4.0,1748,1748,1,1.0,2.0,2,0.0,700.0,2020-01-19 03:32:59.488,2020-01-19 03:32:59.488,29.86719790007441,1.048707791435197
B0914FZTKW,"IRIS USA 24'' Pet Playpen 2 Panel Add-On with Connecting Rods, Dog Playpen, Puppy Small Medium Dogs, Heavy-Duty Molded Plastic, Rust-Free, Non-Skid Rubber Feet, Easy Assemble, Customizable, White","IRIS USA, Inc.",Pet Supplies,Pet Supplies,Dogs,"Crates, Houses & Pens",39.99,False,4.5,13957,13957,20,4.55,0.45,9,1.0,236.6,2013-02-24 16:25:13.000,2020-09-06 09:54:46.992,42.947136448096934,1.0739468979269051
B0057V1HAY,Hartz Bonanza Health & Vitality Blend Pet Rabbit Food - 4Lb,Hartz,Pet Supplies,Pet Supplies,Pets Subscribe and Save Coupon,Pet Healtchare SnS Coupon,,True,4.6,672,672,1,5.0,0.0,0,1.0,38.0,2018-05-20 22:12:05.452,2018-05-20 22:12:05.452,29.954028516365746,
B078DP7KX2,"ProSense P-87062 Puppy Shampoo Sun Kissed Orchard, 20 Fl Oz (Pack of 1)",ProSense,Pet Supplies,Pet Supplies,Dogs,Grooming,9.02,False,4.5,183,183,1,5.0,1.0,1,1.0,65.0,2019-08-11 04:08:06.807,2019-08-11 04:08:06.807,23.467210909240436,2.601686353574328
B0002AQPM0,JW Pet Company GripSoft Dematting Rake Dog Brush,JW,Pet Supplies,Pet Supplies,Dogs,Grooming,8.99,False,4.2,221,221,1,4.0,0.0,0,1.0,105.0,2014-11-26 20:54:21.000,2014-11-26 20:54:21.000,22.691245003863575,2.5240539492617993
B0BQ2CNXQ6,Guinea Pig Hideout - Fleece Tunnel House Cage Accessories for Rat Hamster Hedgehog Chinchilla Small Animal - Playing Sleeping Hunting Resting Washable Tube Bedding Habitats,PAWNISAW,Pet Supplies,Pet Supplies,Small Animals,Houses & Habitats,15.99,False,4.4,45,45,1,4.0,0.0,0,0.0,496.0,2023-03-12 16:50:51.451,2023-03-12 16:50:51.451,16.84602214455202,1.053534843311571
B003SLHFUQ,"Prevue Pet Products BPV1101 Wood Inside Mount Nest Box for Birds, Finch",Prevue Pet Products,Pet Supplies,Pet Supplies,Birds,Birdcage Accessories,14.57,False,4.1,285,285,1,3.0,0.0,0,1.0,216.0,2018-05-27 17:41:26.217,2018-05-27 17:41:26.217,23.18956642436139,1.5915968719534241
B08DKST1GH,"Jemirry Premium Plastic Pet Bowls No-Spill Resin Station, 15°Tilted Water and Food Bowl Set,Never Rust, Blue and White",Jemirry,Pet Supplies,Pet Supplies,Dogs,Feeding & Watering Supplies,,True,3.0,28,28,1,3.0,1.0,1,0.0,2107.0,2020-09-12 17:56:51.775,2020-09-12 17:56:51.775,10.101887489959422,
B06Y5S463N,"YAKA 60PCS (30 Paris) Cute Puppy Dog Small Bowknot Hair Bows with Metal Clips Handmade Hair Accessories Bow Pet Grooming Products (60 Pcs,Cute Patterns)",YAKA,Pet Supplies,Pet Supplies,Dogs,Apparel & Accessories,8.98,False,4.6,5752,5752,2,5.0,0.0,0,1.0,54.0,2019-03-31 03:15:43.299,2022-06-21 14:37:12.101,39.824392989571145,4.434787638036876
B0105YL3M4,"Coastal - K-9 Explorer - Reflective Adjustable Dog Collar, Goldenrod, 1"" x 12""-18""",Coastal,Pet Supplies,Pet Supplies,Dogs,"Collars, Harnesses & Leashes",40.0,False,4.7,1271,1271,1,5.0,0.0,0,1.0,226.0,2017-10-02 18:03:53.049,2017-10-02 18:03:53.049,33.59722499633032,0.839930624908258
B085R3SJNK,API POND AMMO-LOCK Ammonia detoxifier For Pond Water 16-Ounce Bottle,API,Pet Supplies,Pet Supplies,Fish & Aquatic Pets,Aquarium Water Treatments,15.65,False,4.7,470,470,2,4.5,1.0,2,0.0,736.0,2018-09-08 08:51:25.673,2019-06-15 00:27:05.137,28.927833041877165,1.8484238365416719
B07RM7NQTY,"LitterMaid P-70002 Large Crystal Litter, Easy Pour 9 Pound Bag, 9 lb.",LitterMaid,Pet Supplies,Pet Supplies,Cats,Litter & Housebreaking,,True,3.7,472,472,3,2.6666666666666665,5.0,15,0.0,1123.0,2017-03-29 23:32:44.000,2017-04-03 12:35:44.000,22.788652937420153,
B00ZK0L50O,"LAFEBER'S Classic Avi-Cakes Pet Bird Food, Made with Non-GMO and Human-Grade Ingredients, for Parrots, 12 oz",LAFEBER'S,Pet Supplies,Pet Supplies,Birds,Food,,True,4.7,481,481,3,4.333333333333333,0.0,0,1.0,140.66666666666666,2016-08-02 00:09:32.000,2018-09-07 15:22:11.144,29.03633733603782,
B09V85RLYY,"Petstages NewHide Alternative Dog Chew Toy, Large",Petstages,Pet Supplies,Pet Supplies,Dogs,Toys,,True,4.5,5000,5000,2,4.5,0.0,0,1.0,150.5,2019-11-30 15:04:49.290,2021-02-11 00:16:29.414,38.32826927138507,
B07TX71X7R,"Retractable Dog Leash with LED Flashlight, 16 ft Dog Safety Walking Leashes for Small Medium Large Dogs up to 110 lbs,Tangle Free, Anti-Slip Comfort Grip (Large- 16 ft up to 110 lbs, Blue)",QQPETS,Pet Supplies,Pet Supplies,Dogs,"Collars, Harnesses & Leashes",17.99,False,4.2,2598,2598,1,2.0,0.0,0,1.0,73.0,2022-07-11 11:56:15.928,2022-07-11 11:56:15.928,33.02410454549426,1.835692303807352
B0B8NTWL4S,"Milk-Bone Original Brushing Chews, 6 Large Daily Dental Dog Treats (Pack of 5)",Milk-Bone,Pet Supplies,Pet Supplies,Dogs,Treats,26.4,False,4.7,11309,11309,19,4.631578947368421,0.15789473684210525,3,0.6842105263157895,248.94736842105263,2019-04-02 17:08:30.166,2022-12-17 22:49:17.085,43.86718007481779,1.6616356088946134
B08CQXTVMY,"Freely Limited Ingredient Diet, Natural Dog Food, Whole Grain Adult Dry Dog Food, Turkey Kibble, 4lb bag",Freely,Pet Supplies,Pet Supplies,Dogs,Food,,True,4.4,111,111,1,4.0,0.0,0,0.0,940.0,2020-09-13 23:13:05.866,2020-09-13 23:13:05.866,20.761395033698417,
B077GH3XW9,"OurPets Durapet Non-Tip Dog Bowl, Jumbo",Our Pets,Pet Supplies,Pet Supplies,Dogs,Feeding & Watering Supplies,,True,4.5,712,712,2,4.5,1.5,3,1.0,356.5,2011-10-09 22:38:14.000,2017-09-30 05:05:54.937,29.562666391864333,
B002DQ4XV6,"Fido Texas T-Bone Dental Dog Bone, Beef Flavored, Large 6-1/2""","Phydeaux, Enterprises Inc",Pet Supplies,Pet Supplies,Dogs,Treats,,True,4.3,35,35,1,1.0,0.0,0,1.0,75.0,2016-09-19 19:48:59.000,2016-09-19 19:48:59.000,15.409131435361273,
B08F6JM354,"Mighty Pets Dog Lick Pad for Dog Training, Distracting, Bathing, Grooming, Slow Dispensing Treat Super Suction Mat (2pcs)",Mighty Pets,Pet Supplies,Pet Supplies,Dogs,Grooming,,True,4.2,24,24,1,5.0,0.0,0,1.0,284.0,2020-10-06 18:29:03.045,2020-10-06 18:29:03.045,13.519278464446442,
B001CQQ9QK,Ware Manufacturing Stick Ball Chew Toy for Small Animals,Ware Manufacturing,Pet Supplies,Pet Supplies,Dogs,Toys,6.99,False,4.1,121,121,1,5.0,0.0,0,1.0,149.0,2014-12-06 19:46:00.000,2014-12-06 19:46:00.000,19.69648628340635,2.817809196481595
B08MVRLW2Q,"Vonabem Small Dog Bed Crate Pad, Washable Dog Crate Bed for Large Medium Small Dogs and Cats, Plush Soft Fluffy Pet Beds, Dog Mats for Sleeping Anti Anxiety, Puppy Bed Kennel Pad 24 inch",Vonabem,Pet Supplies,Pet Supplies,Dogs,Beds & Furniture,21.99,False,4.3,7344,7344,3,4.666666666666667,7.0,21,1.0,151.66666666666666,2021-01-27 18:56:18.111,2022-09-18 01:21:56.841,38.277632881014306,1.7406836235113374
B01M0CRVR7,Dog Costume Pet Costume Pet Suit Cowboy Rider Style by DELIFUR (Large),DELIFUR,Pet Supplies,Pet Supplies,Dogs,Apparel & Accessories,19.99,False,4.5,2660,2660,2,2.0,0.0,0,1.0,67.0,2017-09-25 16:50:23.643,2017-09-25 16:50:23.643,35.489057719399604,1.7753405562481044
B0813MYNM1,"hygger 50W Mini Inline Quartz Glass Aquarium Heater with External Controller, Adjustable Submersible Betta Fish Tank Thermostat for 5-15 Gallon",hygger,Pet Supplies,Pet Supplies,Fish & Aquatic Pets,Aquarium Heaters & Chillers,19.99,False,4.3,1135,1135,1,4.0,37.0,37,1.0,3237.0,2019-12-11 02:56:50.566,2019-12-11 02:56:50.566,30.251654976908718,1.5133394185547133
B00OQ6AK5O,"Buddy Biscuits, Oven-Baked, Grain-Free Crunchy Treats for Dogs (28350)",Cloud Star,Pet Supplies,Pet Supplies,Dogs,Treats,,True,4.4,558,558,1,5.0,0.0,0,1.0,65.0,2022-02-02 14:59:44.094,2022-02-02 14:59:44.094,27.83505768188244,
B0BJL5HS9Z,"Iams Minichunks Adult Dry Dog Food Lamb & Rice Recipe Dog Kibble, 7 lb. Bag",Iams,Pet Supplies,Pet Supplies,Dogs,Food,,True,4.7,7687,7687,1,5.0,1.0,1,1.0,95.0,2022-09-09 14:23:59.033,2022-09-09 14:23:59.033,42.052854968055605,
B002NBPV4E,BestPet 32inch Foldable Dog Grooming Table with Adjustable Height Arm/Noose Heavy Duty Drying Table Portable Trimming Table Pet Grooming Table for Dogs Cats,BestPet,Pet Supplies,Pet Supplies,Dogs,Grooming,,True,4.3,656,656,1,5.0,0.0,0,1.0,23.0,2016-08-09 10:29:31.000,2016-08-09 10:29:31.000,27.897041279483823,
B096N63MMT,"Texas Pet Company Chicken On A Stick Crunchy & Chewy Chicken Jerky Wrapped Rawhides for Dogs, Made in USA Dog Treats, Chicken Jerky for Dogs, 2in1 Snacks for Small Dogs to Medium Dogs, Medium 35 Ct",Texas Pet Company,Pet Supplies,Pet Supplies,Dogs,Treats,44.99,False,4.2,85,85,1,3.0,0.0,0,0.0,1658.0,2021-05-16 21:02:28.901,2021-05-16 21:02:28.901,18.70825864426473,0.4158314879809898
B0938R5LWM,"SENTRY Pet Care Sentry Stop That! Behavior Correction Spray for Cats, Clear",SENTRY PET CARE,Pet Supplies,Pet Supplies,Cats,Repellents & Training Aids,23.78,False,4.0,1083,1083,1,1.0,1.0,1,1.0,340.0,2021-09-11 20:19:23.213,2021-09-11 20:19:23.213,27.953652727998367,1.1755110482757933
B01M2ALX9N,"Nispira Replacement Water Filter Cartridges Compatible with Cat Mate & Dog Mate Fountains, Pack of 12",Nispira,Pet Supplies,Pet Supplies,Top Dog Supplies,,14.98,False,4.6,532,532,1,5.0,0.0,0,1.0,93.0,2019-05-30 22:04:35.723,2019-05-30 22:04:35.723,28.881198551162882,1.9279838819200856
B09GKBN8LZ,CHONGFA Calming Dog Bed Fluffy Plush Dog Mat for Furniture Protector with Removable Washable Cover for Large Medium Small Dogs and Small(35x31x5inch) CF3028 0,CHONGFA,Pet Supplies,Pet Supplies,Dogs,Beds & Furniture,39.99,False,4.2,4754,4754,1,4.0,2.0,2,0.0,263.0,2021-12-12 18:36:22.361,2021-12-12 18:36:22.361,35.561198294913865,0.8892522704404567
B0763WRXY9,"MidWest Homes for Pets Quiet Time Couture Paxton Pet Bed with Removable Pillow Cover, Mushroom, 30""",MidWest Homes for Pets,Pet Supplies,Pet Supplies,Dogs,Beds & Furniture,34.68,False,4.2,63,63,1,3.0,0.0,0,0.0,738.0,2018-05-29 15:40:15.266,2018-05-29 15:40:15.266,17.46730895011062,0.5036709616525554
B0BHG3DH77,"Blue Buffalo Freedom Grain Free Natural Adult Wet Dog Food, Lamb 12.5oz cans (Pack of 12)",Blue Buffalo,Pet Supplies,Pet Supplies,Dogs,Food,39.0,False,4.5,3718,3718,2,3.0,0.0,0,0.5,65.5,2022-08-17 06:56:29.287,2022-10-29 19:56:02.613,36.99544542266281,0.9486011646836618
B07Z7116LP,"3- Piece Airtight Pet Food Storage Container Combo, Green","IRIS USA, Inc.",Pet Supplies,Pet Supplies,Dogs,Feeding & Watering Supplies,,True,4.6,1250,1250,2,4.5,0.0,0,1.0,154.5,2018-12-29 16:13:12.297,2020-11-02 22:36:18.109,32.80581314814779,
B0026L5O8E,"JW Pet Swing N' Perch, Medium",JW,Pet Supplies,Pet Supplies,Birds,Birdcage Accessories,13.99,False,4.6,1267,1267,2,4.5,1.5,3,1.0,237.5,2020-04-05 03:00:13.120,2020-06-03 21:12:13.111,32.867902220986984,2.349385433951893
B0992V33RH,"Exhart French Bulldog Bowl, Adorable/Durable Resin Dog Décor, Stainless Steel Bowl, 12.5""x9.5""x6.5""",Exhart,Pet Supplies,Pet Supplies,Dogs,Feeding & Watering Supplies,34.99,False,4.0,12,12,1,5.0,0.0,0,0.0,294.0,2021-11-16 18:26:57.645,2021-11-16 18:26:57.645,10.259797429846147,0.2932208468089782
B00GZQYLOE,"Wahl Pet Friendly Waterless No Rinse Shampoo for Animals – Oatmeal & Coconut Lime Verbena for Cleaning, Conditioning, Detangling & Moisturizing Dogs, Cats & Horses – 7.1 Oz - Model 820015A",WAHL,Pet Supplies,Pet Supplies,Dogs,Grooming,,True,4.6,11594,11594,5,4.4,1.0,5,0.8,120.2,2017-04-17 16:34:47.000,2020-12-16 13:59:47.097,43.04831454857231,
B07SW2461B,"Royal Canin Canine Health Nutrition Puppy In Gel Tray Dog Food, 3.5oz (Pack of 24)",Royal Canin,Pet Supplies,Pet Supplies,Dogs,Food,,True,4.6,2806,2806,3,4.0,0.0,0,1.0,104.0,2017-11-03 22:36:52.254,2020-01-12 21:33:41.377,36.52340925126466,
B09MSBJBH6,"DR.PETRA CATZZLE Cat Treats, Dental Chews for Indoor Cats, Cat Teeth Cleaning, Dental Care Snacks - Hairball Control (Salmon Flavor), 5 Sticks (1.25 oz.)",DR.PETRA,Pet Supplies,Pet Supplies,Cats,Treats,9.99,False,3.5,199,199,3,4.666666666666667,2.6666666666666665,8,0.0,1062.3333333333333,2022-01-14 22:04:57.800,2022-03-20 02:57:29.827,18.54411078291813,1.8562673456374503
B07MY4DWBN,"Adams Plus Flea & Tick Shampoo with Precor for Cats, Kittens, Dogs & Puppies Over 12 Weeks Of Age |Sensitive Skin Flea Treatment |Kills Adult Fleas, Flea Eggs, Ticks, and Lice |24 Oz, Pump Included",Adams,Pet Supplies,Pet Supplies,Dogs,Flea & Tick Control,14.9,False,4.5,4388,4388,2,1.0,0.0,0,1.0,150.5,2020-11-22 16:06:05.756,2022-01-07 19:49:19.907,37.74085510359705,2.532943295543426
B09W72WQFL,"Coastal Pet Circle T Latigo Leather Round Dog Collar -for Small or Large Dogs - 3/8"" x 14""",Coastal,Pet Supplies,Pet Supplies,Dogs,"Collars, Harnesses & Leashes",15.99,False,4.5,985,985,1,5.0,0.0,0,1.0,42.0,2016-12-28 19:29:43.000,2016-12-28 19:29:43.000,31.021453595711858,1.9400533830964264
B0BRSRG7J8,Natural Balance Limited Ingredient Diet Green Pea & Salmon | Grain-Free Dry Adult Cat Food | 2-lb. Bag,Natural Balance,Pet Supplies,Pet Supplies,Cats,Food,,True,4.5,4627,4627,4,4.0,0.0,0,1.0,110.75,2015-03-11 17:31:49.000,2017-09-11 20:21:37.308,37.97946039741105,
B0BMNSN2LC,"Dr. Elsey's Premium Clumping Cat Litter - Cat Attract - 99% Dust-Free, Low Tracking, Hard Clumping, Superior Odor Control, Natural Herbal Attractant, Unscented & Natural Ingredients, 40 lb",Dr. Elsey's,Pet Supplies,Pet Supplies,Cats,Litter & Housebreaking,31.99,False,4.6,6400,6400,6,4.833333333333333,0.3333333333333333,2,1.0,235.5,2017-04-13 15:43:12.000,2022-11-06 15:49:49.616,40.315363732853214,1.2602489444468026
