parent_asin,product_title,brand,category_l2,category_l3,price,average_rating,rating_number,review_count,reviews_per_month,rating_number_per_month,value_score,success_probability,success_score,success_tier,success_rank
B01FY5OZ06,"Fitwarm Leopard Dog Bikini Set, Hawaiian Beach Swimsuit, Summer Dog Clothes for Small Dogs Girl, 2 Piece Dog Suit for Swimming and Bathing, Pet Luau Costume, Pink, Yellow, Small",Fitwarm,Dogs,Apparel & Accessories,13.99,4.5,2222,1,1.0,2222.0,2.478896219645381,0.38273071820831706,38.2730718208317,Low,3607.0
B07QWBF9PK,"Cloud Star Wag More Bark Less, Grain Free Itty Bitty, Crunchy Biscuit Dog Treats, Pumpkin, 7 oz",Cloud Star,Dogs,Treats,,4.6,678,1,1.0,678.0,,0.38272008875144065,38.27200887514407,Low,3608.0
B0B3TG3HKQ,"PAWDAY Dog Harness Soft Touch Suede Fabric Pet Vest Step in Adjustable Reflective No Pull Harness for Puppies, Small and Medium Dogs",PAWDAY,Dogs,"Collars, Harnesses & Leashes",15.99,3.7,886,1,1.0,886.0,1.5706708214224794,0.3826871332027038,38.26871332027038,Low,3609.0
B09XJD371B,"Hydrapeak Dog Bowl - Non Slip Stainless Steel Dog Bowls for Water or Food (8 Cup, Black)",Hydrapeak,Dogs,Feeding & Watering Supplies,27.95,4.7,2434,2,2.0,2434.0,1.3112414871888531,0.38267693674388975,38.26769367438897,Low,3610.0
B077M31H79,TuhooMall 12-15cm/ 4.7 -6 Inch Squeaky Fruits and Vegetables Plush Puppy Dog Toys for Small Dogs,TuhooMall,Dogs,Toys,,4.5,306,1,1.0,306.0,,0.38254902659126944,38.25490265912694,Low,3611.0
B08CB1TY6S,"FUKUMARU Cat Hammock, New Moon Cat Swing Chair, Elevated Cat Bed for Indoor Cats, Cat Furniture Gift for Cat or Small Dog, Grey",FUKUMARU,Cats,Beds & Furniture,,4.3,765,1,1.0,765.0,,0.38254156980096377,38.254156980096376,Low,3612.0
B000ANPRRS,"Polly's Full Length Hardwood Bird Perch, 28-Inch",Polly's,Birds,Birdcage Accessories,25.08,3.8,44,2,0.27672727272727277,6.088,0.5767670439045939,0.38231207981496157,38.231207981496155,Low,3613.0
B085S5MVHX,"Nutro Max Cat Adult Chicken Supreme Entrée Chunks In Sauce Canned Cat Food,3Oz-(Pack Of 24)",Nutro,Cats,Food,,4.5,942,1,1.0,942.0,,0.3822735871956844,38.227358719568436,Low,3614.0
B000FV8Q32,"Wahl Professional Animal Clipper Attachment Guide Comb Grooming Set for Wahl's Show Pro Plus, Deluxe Essentials, Iron Horse, Pro Ion, U-Clip and Deluxe U-Clip Pet, Dog, Cat, and Horse Clippers (#3168-500), Black",WAHL,Dogs,Grooming,,4.4,76,1,1.0,76.0,,0.38224162435940495,38.22416243594049,Low,3615.0
B09FLK2S7L,Fitwarm Argyle Dog Dress Lightweight Knitted Pet Clothes Doggie Turtleneck Sweater Puppy Girl One-Piece Doggy Outfits Cat Apparel Pink Small,Fitwarm,Dogs,Apparel & Accessories,,4.4,98,1,1.0,98.0,,0.3822370925267843,38.223709252678425,Low,3616.0
B0BGMZN954,Dog Sweater Knitwear Dog Warm Winter Clothing for Large Dogs Cats Puppy Classic Green Plaid Turtleneck Knitted Clothes for Boys Girls Dogs Gift for Dogs in Christmas New Year,LASTMINVIN,Dogs,Apparel & Accessories,19.99,4.3,124,1,1.0,124.0,1.038606756898444,0.38218015166885405,38.21801516688541,Low,3617.0
B07JGMVTGC,"Pet Gear “The Other Door” 4 Door Steel Crate with Plush Bed + Travel Bag for Cats/Dogs, Sets up in Seconds No Tools Required, Built-in Handle/Wheels, Chocolate, 36-inch, (Model: PG5936BCH)",Pet Gear,Dogs,"Crates, Houses & Pens",242.98,4.1,460,1,1.0,460.0,0.10349383478593406,0.38217932176767816,38.21793217676782,Low,3618.0
B08LG55S87,"Explore Land Pet Cage Cover with Removable Top Panel - Good Night Cover for Bird Critter Cat Cage to Small Animal Privacy & Comfort (Large, Black)",Explore Land,Birds,Birdcage Accessories,24.99,4.1,1102,1,1.0,1102.0,1.1494091628227034,0.3821700024318982,38.21700024318982,Low,3619.0
B089DMX34Y,"Lickimat Classic Buddy, Cat Slow Feeder Lick Mat, Boredom Anxiety Reducer; Perfect for Food, Treats, Yogurt, or Peanut Butter. Fun Alternative to a Slow Feed Cat Bowl or Dish, Green",Lickimat,Cats,Feeding & Watering Supplies,9.99,4.2,1428,1,1.0,1428.0,3.0542409156461905,0.3821595508380209,38.215955083802086,Low,3620.0
B085QLXX4R,"SpecialYou Slide-on Pet ID Tags Personalized Laser Engraved Stainless Steel Customized Noiseless Dog Name Plated Fit 3/8’’, 5/8’’ & 3/4’’ Wide Collars (M, Blue)",SpecialYou,Dogs,"Collars, Harnesses & Leashes",15.99,4.1,241,1,1.0,241.0,1.4074199297837657,0.38213931685397184,38.213931685397185,Low,3621.0
B0BLT9LKWN,"Coastal - Easy Rider - Adjustable Dog Car Harness, Black, XLG (26""-43"")",Coastal,Dogs,"Collars, Harnesses & Leashes",32.99,4.4,571,1,1.0,571.0,0.8468084741458354,0.38210573937266323,38.210573937266325,Low,3622.0
B076NGBQK7,"Sancho & Lola's USA Beef Trachea for Dogs - 1.5LB Value Pack of 1-4"" Pieces/Nutrition-Rich Grain-Free Dog Treats Made in USA, with Glucosamine and Chondroitin",Sancho & Lola's Closet,Dogs,Treats,19.99,4.5,671,1,1.0,671.0,1.465540897066242,0.38209487425897154,38.20948742589715,Low,3623.0
B0B5FGHDY9,"Dr. Marty Nature's Blend Adult Small Breed Freeze-Dried Raw Dog Food 16 oz, 1 Pound (Pack of 1)",Dr. Marty,Dogs,Food,39.0,4.2,373,1,1.0,373.0,0.6379967781831035,0.38206478908431135,38.20647890843114,Low,3624.0
B0BKLPH297,"Downtown Pet Supply 0.5 LB, 4-5"" Sticks, Rawhide Free Dog Chews Long Lasting and Non-Splintering - Single Ingredient, All Natural Dog Treats for Small Dogs and Puppies - Grass-Fed Beef Bully Sticks",Downtown Pet Supply,Dogs,Treats,24.99,4.2,166,1,1.0,166.0,0.8601670272969338,0.38195575477409205,38.19557547740921,Low,3625.0
B07TQCJZS2,"Clever sprouts Aplus+ Ultrasonic Anti Barking Device, Sonic Bark Deterrents, Bark Control and Waterproof, Indoor Outdoor, Hidden Anti-Barking Device，Dog Training and Control",Clever sprouts,Dogs,Training & Behavior Aids,,2.8,207,2,0.5340350877192983,55.27263157894737,,0.38189610962992904,38.1896109629929,Low,3626.0
B095WM5ZYH,"Toozey Puppy Toys Small Dogs, 3-Pack Cute Dinosaur Puppy Squeak Toys with Crinkle Paper, Durable Puppy Teething Chew Toys for Small Medium Dogs, Interactive Puppy Toys (Dinosaur)",Toozey,Dogs,Toys,,4.3,569,1,1.0,569.0,,0.3818310506116442,38.18310506116442,Low,3627.0
B09XC1LCHF,"Cashel Crusader Horse Fly Mask with Long Nose and Ears, Grey, Yearling",Cashel,Horses,Health Supplies,34.99,4.8,1875,1,1.0,1875.0,1.0339270140588057,0.38180313654143155,38.180313654143156,Low,3628.0
B07MN2PKXQ,Climate Right 300W Electric Dog House Heater with an Abrasion-Resistant Cord & 3 Fan Settings for Dog Houses and Pet Enclosures,Climate Right,Dogs,"Crates, Houses & Pens",87.77,4.2,547,1,1.0,547.0,0.3017700376573051,0.3817819677037219,38.17819677037219,Low,3629.0
B08G1BYPL3,"Queenmore Warm Dog Jacket, Reversible Dog Winter Coat, Reflective Windproof Waterproof Dog Clothes for Winter, Plaid Dog Coats for Small Medium Large Dogs Boy Girl Dogs, Red, XXL",Queenmore,Dogs,Apparel & Accessories,20.99,4.5,413,1,1.0,413.0,1.2918721716157178,0.3817547412342088,38.175474123420884,Low,3630.0
B08N4WRR12,Warm Bird Nest House Bed Hanging Hammock Tent Toy for Pet Conure Lovebird Finch Canary Small Medium Parrots Cage Perch Swing,Keersi,Birds,Birdcage Accessories,8.99,4.0,295,1,1.0,295.0,2.531861826173108,0.3817230108175829,38.17230108175829,Low,3631.0
B0BQRL3M26,Nature Gnaws Extra Large Bully Sticks for Dogs - Premium Natural Beef Dental Bones - Thick Long Lasting Dog Chew Treats for Aggressive Chewers - Rawhide Free,Nature Gnaws,Dogs,Treats,14.99,4.4,390,1,1.0,390.0,1.7519888768469387,0.3816548285228994,38.16548285228994,Low,3632.0
B09SD1W9VK,"Deummiu Upgrade Squeaky Plush Dog Toys Pack for Puppy,2 Pack Cute Stuffed Animal Plush Chew Toys for Small Medium Large Dogs",Deummiu,Dogs,Toys,17.99,4.3,445,1,1.0,445.0,1.4581084765806713,0.38155495188869776,38.15549518886978,Low,3633.0
B07W4X679J,"Birds LOVE 30 SM Wood Block Parts DIY w Hole for Parrots & Small Animals Chewing Toy, Multipurpose, Accessories, Decoration, 7/8"" per Side",Birds LOVE,Birds,Toys,,4.5,325,1,1.0,325.0,,0.38149089022557037,38.149089022557035,Low,3634.0
B0BGK2C68D,"Furhaven Small Pillow Dog Bed Faux Fur & Velvet Sofa-Style w/ Removable Washable Cover - Smoke Gray, Small",Furhaven,Cats,Beds & Furniture,,3.8,460,1,1.0,460.0,,0.3814155372800948,38.141553728009484,Low,3635.0
B08N8MXB1Z,HDE Reversible Dog Raincoat Hooded Slicker Poncho Rain Coat Jacket for Small Medium Large Dogs Buffalo Plaid Red - M,HDE,Dogs,Apparel & Accessories,26.99,4.6,1195,1,1.0,1195.0,1.2078175064375196,0.381400206269782,38.1400206269782,Low,3636.0
B085F1J4Y2,Top Grain Genuine Leather Rio Martingale Dog Collar | Handmade | Padded Leather Bottom | Stainless Steel Hardware | Soft & Strong | Training Dog Collar | Pinch Collar | Official Angel Pet Supplies,Angel Pet Supplies,Dogs,"Collars, Harnesses & Leashes",,4.4,202,1,1.0,202.0,,0.38135308875024493,38.13530887502449,Low,3637.0
B079NCBLXD,"TummyWorks Probiotic Soft Chews for Dogs. Probiotics for Gut Flora, Digestive Health, Immune Support, Diarrhea, Itching & Seasonal Allergies. with Digestive Enzymes & Prebiotics. Made in USA 120ct",Finest For Pets,Dogs,Health Supplies,26.75,4.3,1819,1,1.0,1819.0,1.2066670898805465,0.38135031760891047,38.135031760891046,Low,3638.0
B07HJNTWFN,"Amazon Brand - Wag Wet Cat Food, Chicken & Whitefish Recipe, 5.5 oz Can (Pack of 24)",WAG,Cats,Food,,3.7,96,2,2.0,96.0,,0.3813397264346951,38.13397264346951,Low,3639.0
B0002ARUQA,"Hagen Finch Staple Vme Seed, 3-Pound",Hagen,Birds,Food,,4.5,895,1,1.0,895.0,,0.3813178763820413,38.13178763820413,Low,3640.0
B09SPSQQ9C,KYEESE Dog Princess Dresses Purple Bowtie Pet Apparel Small Dogs Vest Shirt Sundress,KYEESE,Dogs,Apparel & Accessories,12.99,4.6,1274,1,1.0,1274.0,2.5321960511874995,0.3812999318456263,38.129993184562636,Low,3641.0
B07FHH8L9P,"Kaytee Run-Around Exercise Wheel, 11""",Kaytee,Small Animals,Exercise Wheels,,4.1,1227,1,1.0,1227.0,,0.3812736312826384,38.127363128263845,Low,3642.0
B07WZHG5XQ,Taste of the Wild Rocky Mountain Feline Recipe with Salmon & Venison in Gravy Salmon 3oz,Taste of the Wild,Cats,Food,34.4,4.2,941,1,1.0,941.0,0.8360936672447886,0.3812229766436578,38.12229766436578,Low,3643.0
B07XY6DBJB,PEEKAB Cat Scratching Post with Cat Tower Tree and Cats Arch Self Groomer Massager Brush Kitty Ball Toys for Kittens and Small Cats,PEEKAB,Cats,Beds & Furniture,26.97,4.1,1305,1,1.0,1305.0,1.090707069719286,0.3812170993816374,38.12170993816374,Low,3644.0
B08X87GCYQ,"Current USA Orbit Marine LED Light, 24""-36"" | With LOOP IR Controller for Wireless Lighting & Wave Pump Control (4101)",Current USA,Fish & Aquatic Pets,Aquarium Lights,99.99,4.3,2542,1,1.0,2542.0,0.33720101001415254,0.38117766219752347,38.11776621975235,Low,3645.0
B07RTJKJ8G,DOHO Aquarium Ceramic Pleco Cave Large Spawning Shelter Breeding House Hideout for Fish Tank Decoration,DOHO,Fish & Aquatic Pets,Aquarium Décor,16.99,4.3,86,1,1.0,86.0,1.130276922319877,0.38116310600404835,38.11631060040484,Low,3646.0
B019I3WZ02,ASPEN PET Lebistro Gravity Waterer,Petmate,Dogs,Feeding & Watering Supplies,,4.6,3441,1,1.0,3441.0,,0.38104344811462393,38.10434481146239,Low,3647.0
B08CGJJNM6,"Nulo Freestyle Adult Trim Cat Food, Supports Weight Management, Premium Grain-Free Dry Small Bite Kibble, All Natural Animal Protein Recipe with BC30 Probiotic for Digestive Health Support",Nulo,Cats,Food,51.99,4.3,189,2,1.691111111111111,159.81,0.4339719851950392,0.3810079817970565,38.100798179705656,Low,3648.0
B0C33MXCNG,"PetFusion Portable Outdoor Pet Waste Disposal. Innovative Dog Waste Station with Locking Handle, Complimentary Deodorizer & 5 Waste Bags Incl, Transparent, Large, PF-DC1",PetFusion,Dogs,Litter & Housebreaking,,4.5,2058,1,1.0,2058.0,,0.38097133495889113,38.09713349588911,Low,3649.0
B00LVTKBXU,Optimal Pet 80 Count Adult Dog 120mg Aspirin Chewables,Nutri-Vet,Dogs,Health Supplies,,4.3,68,1,1.0,68.0,,0.3809555487811265,38.09555487811265,Low,3650.0
B09XHQVWL4,"Ladadee Dog Couch Bed Mat Waterproof Protector Washable, Pet Couch Cover for Dogs, Dogs Sofa Landing Bed Protector Cover, Washable Dogs Bed Mats, Fluffy Plush Dog Bed Mat for Dogs and Cats",Ladadee,Dogs,Beds & Furniture,37.99,4.2,141,1,1.0,141.0,0.5478934888635245,0.3809421213536386,38.09421213536386,Low,3651.0
B00JG0XKIY,Goodlife Adult Indoor Chicken Recipe Dry Cat Food 16 Pounds (Discontinued By Manufacturer),The Goodlife Recipe,Cats,Food,,4.3,268,1,1.0,268.0,,0.380935027907139,38.0935027907139,Low,3652.0
B07K4CM3Y4,"Ware Manufacturing Natural Willow and Grass Pet Hut for Small Pets, Medium",Ware Manufacturing,Small Animals,Houses & Habitats,14.49,4.3,325,1,1.0,325.0,1.7172987398120665,0.3809244359330798,38.092443593307976,Low,3653.0
B0BXHHC2PJ,GabeFish Anti Slip Dog Socks Shoes Adjustable Drawstring Boot Paw Protectors for Small Medium Pets Cats Black 2X-Large,GabeFish,Dogs,Apparel & Accessories,11.99,3.8,2007,1,1.0,2007.0,2.41022510651244,0.3808840174953273,38.08840174953273,Low,3654.0
B07PLNPYP8,YAODHAOD 100% Cotton Dog Shirt Summer Lightweight Pet T-Shirts Soft Breathable Stretchy Cats Dogs Tee Shirt Minimalist Tank Top Sleeveless Vest Dog Apparel for Medium Small Dog Clothes(2pack) (XL),YAODHAOD,Dogs,Apparel & Accessories,11.99,4.2,1208,1,1.0,1208.0,2.4862139426674004,0.3808840174953273,38.08840174953273,Low,3654.0
B007KWXFMG,"Iams Pate Adult Wet Cat Food, Variety Pack Salmon & Ocean Fish, 3 Oz. (Pack Of 12)",Iams,Cats,Food,,3.4,87,1,1.0,87.0,,0.38086917317050184,38.08691731705019,Low,3655.0
B00TUZTME6,"American Kennel Club Orthopedic Crate Mat, 23 by 36-Inch, Tan",American Kennel Club,Cats,Beds & Furniture,34.99,4.1,1301,1,1.0,1301.0,0.8403484702300916,0.3808478211756358,38.084782117563584,Low,3656.0
B08C73Z217,"Legendog Dog Car Seat, Pet Booster Portable Travel Pet Car Seat Carrier for Dogs & Cats, Waterproof Pet Booster Carrier with Cushion & Adjustable Strap (Red)",Legendog,Dogs,Carriers & Travel Products,25.6,4.2,530,1,1.0,530.0,1.0294531441100057,0.38071897025846074,38.07189702584608,Low,3657.0
B095VVDYHG,"Pet Soft Dog Belly Bands - Washable Male Dog Diapers Belly Band for Male Dogs, Reusable Male Dog Belly Wraps 3pack for Doggy Puppy (Leaves,XS)",Pet Soft,Dogs,Litter & Housebreaking,9.99,4.4,771,1,1.0,771.0,2.9284816836945966,0.380673574928665,38.0673574928665,Low,3658.0
B00O2RTSOQ,"DC Comics Pet Costume, X-Large, Supergirl, Blue",Rubie's,Dogs,Apparel & Accessories,19.35,4.3,1036,1,1.0,1036.0,1.5431304907176726,0.38062776923220637,38.06277692322064,Low,3659.0
B09F5SGYZC,SuperCan Bully Sticks for Dogs. 100% Natural Farm Raised Beef Dog Chews. Free Range Grass Fed Non-GMO Treats for Dogs. SuperCan Made and Packaged (6-inch Mega: 5-Pack),SUPER CAN BULLYSTICKS,Top Dog Supplies,Unknown,29.98,4.3,316,1,1.0,316.0,0.8259932497555805,0.3805242496912238,38.05242496912238,Low,3660.0
B0C3T9FDBH,"Bocce's Bakery Oven Baked Bac'N Nutty Treats for Dogs, Everyday Wheat-Free Dog Treats, Made with Real Ingredients, Baked in The USA, All-Natural PB & Bacon Biscuits, 5 oz",Bocce's Bakery,Dogs,Treats,6.5,4.5,5159,1,1.0,5159.0,5.918325132790806,0.3805111765350354,38.05111765350354,Low,3661.0
B09K3WF9T6,"Queenmore Dog Sweater, Turtleneck Diamond Plaid Cold Weather Knitwear Pet Outfit for Extra Small, Small, Large Dogs with Leash Hole (Blue, Large)",Queenmore,Dogs,Apparel & Accessories,15.99,4.5,86,1,1.0,86.0,1.256822172229245,0.3804934314630954,38.04934314630954,Low,3662.0
B06XBW25W9,Jalousie 14 Pack Puppy Chew Dog Rope Toy Assortment for Small Medium Large Breeds,Jalousie,Dogs,Toys,19.99,4.3,3491,1,1.0,3491.0,1.7548968805865843,0.38048111918997113,38.048111918997115,Low,3663.0
B0BWF3JZ7V,"LovinPet Medium Female Dog Winter Clothes - Upgraded Lightweight Flannel Dog Winter Apparel, Skin-Friendly Fabric Window Bubbles Purple Prints Dog Clothes for Small Dog Breeds and Chihuahuas,Purple",LovinPet,Dogs,Apparel & Accessories,29.9,4.3,194,2,1.2953191489361702,125.64595744680851,0.7583243512315757,0.3803938581753877,38.039385817538765,Low,3664.0
B0187P3FKG,"Super Design 3PCS Can Covers Scoop Packaging,BPA Free Silicone Can Cover for Multiple Sizes with Melamine Food Scoop,for Dog and Cat, Small Scoop, Blue",Super Design,Cats,Feeding & Watering Supplies,,4.3,207,1,1.0,207.0,,0.38033167606721097,38.03316760672109,Low,3665.0
B001V9V08U,"API PondCare 269B Microbial Algae Clean, 16 oz. Bottle",API,Fish & Aquatic Pets,Aquarium Water Treatments,15.98,4.1,227,1,1.0,227.0,1.3930110812711645,0.38030467661593004,38.030467661593,Low,3666.0
B00AY90HL4,FORTEX INDUSTRIES Muck Bucket,Fortiflex,Horses,Stable Supplies,47.17,4.6,9,1,1.0,9.0,0.22454720007997903,0.38018573893524904,38.0185738935249,Low,3667.0
B0BMK3ZP1R,"Temptations Kitten Treats, Chicken & Dairy, Crunchy and Soft Treat, 3 oz. (Pack of 12)",Temptations,Cats,Treats,30.96,4.8,852,2,2.0,852.0,1.0463193096886323,0.3801787161240749,38.01787161240749,Low,3668.0
B09ZTPD2C2,"Petsfit Hamster Carrier Small Animal Bag for Sugar Glider,Hedgehog,Tortoise,Teacup Dogs,Baby Guinea Pig - Lightweigh Carriers with Shoulder Strap,Breathable Mesh Window,Removable Mat,Side Pockets",Petsfit,Dogs,Carriers & Travel Products,18.99,4.0,412,1,1.0,412.0,1.268761999570518,0.3801073093841093,38.01073093841093,Low,3669.0
B008NSS4MC,"Mirage Pet Products 25-23 LG Timeless Christmas Nylon Ribbon Dog Collar, Large",Mirage Pet Products,Dogs,"Collars, Harnesses & Leashes",15.07,5.0,5,1,1.0,5.0,0.5944789214426194,0.38009539958291544,38.00953995829154,Low,3670.0
B076P3KCBJ,"Myguru Cat Tunnel, Upgraded Collapsible 4 Way Crinkle Cat Toy Tube with Storage Bag & Catnip Toys for Large Cats,Dogs,Rabbits,Indoor/Outdoor Use (Large Size)",Myguru,Cats,Toys,,4.3,363,1,1.0,363.0,,0.3796457989200929,37.96457989200929,Low,3671.0
B0BQCTG25L,FABLE The Game Treat Dispensing Dog Toy - Dog Treat Toys Interactive Entertainment & Mental Stimulation - Dog Treat Toy That Mimics Hunting Prey - Dog Food Dispenser Toy for a Full Meal - Navy,FABLE,Dogs,Toys,55.0,4.3,154,2,2.0,154.0,0.3943041455045956,0.3796423830573901,37.96423830573901,Low,3672.0
B016UX07LC,"Smiling Paws Pets Organic Cat Litter Deodorizer - Kitty Litter Deodorizer, Box Scent Remover, and Moisture Absorber - Keeps Litter 100% Fresh - 3-in-1 Pet Odor Eliminator and Neutralizer",Smiling Paws Pets,Cats,Litter & Housebreaking,,4.2,340,1,1.0,340.0,,0.3796297843721805,37.96297843721805,Low,3673.0
B093Y57ZM3,"YIEPAL Cold Weather Fleece Dog Vest for Small Dog Half Zip Pullover Puppy Sweater Winter Warm Coat Clothes for Dog, Dark Grey, Small/Medium",YIEPAL,Dogs,Apparel & Accessories,14.59,4.2,1711,1,1.0,1711.0,2.143300461833248,0.3795718256578011,37.957182565780116,Low,3674.0
B07CSGP26T,"QiCheng&LYS Pet Clothes Dog Striped T-Shirt, Cute Soft Breathable Cotton Vest Short Sleeves Cotton Puppy Apparel for Small Medium Dogs (M, Black Blue 2PCS)",QiCheng&LYS,Dogs,Apparel & Accessories,9.99,4.0,44,1,1.0,44.0,1.524189185093221,0.3795654943711333,37.95654943711333,Low,3675.0
B09V5JQN4D,"Purina Beyond Natural, Grain Free Pate Wet Cat Food, Simple Origins Cod, Herring & Spinach Recipe - (12) 3 oz. Cans",Beyond,Cats,Food,,4.4,622,2,2.0,622.0,,0.37945201662287675,37.94520166228767,Low,3676.0
B01MXUTNAO,"Prevue Pet Products Mesh Bird Seed Catcher 7"" H",Prevue Pet Products,Birds,Birdcage Accessories,5.92,4.3,2993,1,1.0,2993.0,5.813981744833137,0.3794238785422865,37.94238785422865,Low,3677.0
B09X2H3RMZ,"PetFusion Bamboo Elevated Dog Bowls, Cat Bowls | Raised Feeders w/Water Resistant Seal (Short 4"", Tall 8”) | US Food Grade Stainless Steel Dog & Cat Bowls. 12 Month Warr.",PetFusion,Dogs,Feeding & Watering Supplies,42.99,4.7,1743,1,1.0,1743.0,0.8160153998837857,0.37925861005093187,37.92586100509319,Low,3678.0
B0792GF7R1,"PetFusion Elevated Dog Bowls, Cat Bowls -- Premium Anodized Aluminum Feeder (Short 4""). Us Food Grade Stainless Steel Raised Bowls,Metallic Gray",PetFusion,Dogs,Feeding & Watering Supplies,44.99,4.6,1049,1,1.0,1049.0,0.7112715945431699,0.37925861005093187,37.92586100509319,Low,3678.0
B07D7SPM6J,BINGPET Dog Hoodies-Fleece Lined-Hooded Pullover for Dog Cat in Cold Weather,BINGPET,Dogs,Apparel & Accessories,16.48,4.3,3135,1,1.0,3135.0,2.100608285213731,0.3791977448903072,37.91977448903072,Low,3679.0
B08FS3NWQG,"KRUZ PET Reflective Dog Leash - KZROPE5048-L8L - Soft Silicone Grip - Click & Lock Snap - Pet Walking, Running, Training Heavy-Duty, Durable Rope Security, Control and Comfort - Orange - 1/2"" x 4 FT",KRUZ PET,Dogs,Training & Behavior Aids,17.99,4.5,544,2,2.0,544.0,1.5760720442459477,0.3791880000156523,37.91880000156523,Low,3680.0
B0BCPC2TXN,"PUPTECK Escape Proof Dog Harness - Adjustable No Pull Dog Vest and Double Handles Leash Set Soft Padded Lift Handle for Medium Large Dogs Training Hiking Walking Hunting, Black Large",PUPTECK,Dogs,"Collars, Harnesses & Leashes",30.99,4.2,222,1,1.0,222.0,0.7328209564418361,0.3790855348665359,37.90855348665359,Low,3681.0
B07DHKLK1R,Buddy Biscuits Grain Free Soft & Chewy Dog Treats Variety 3 Pack - 1 Beef - 1 Peanut Butter - 1 Chicken - 5 oz Each,Cloud Star,Dogs,Treats,28.0,4.3,154,1,1.0,154.0,0.7745260000983129,0.37906644541789636,37.90664454178964,Low,3682.0
B09FFH43FB,"Dog Sweater, 3 Count, Dog Clothes, Dog Coat, Dog Jacket for Small or Medium Dogs Boy or Girl, Ultra Soft and Warm Cat Pet Sweaters (X-Small, Grey,Blue,Dark Blue)",FABRICASTLE,Dogs,Apparel & Accessories,15.99,4.3,1971,1,1.0,1971.0,2.0402285929455344,0.3790042978576453,37.90042978576453,Low,3683.0
B088WJVWJ8,"FUZZU Durable Dog Toy with Squeaker - Floppy Tough Chew Toy, All Ears - Pignatius, Medium 8 inch",FUZZU,Dogs,Toys,11.99,4.0,151,1,1.0,151.0,1.6760235265542207,0.3789926743179911,37.89926743179911,Low,3684.0
